ibge7,ibge6,municipio,uf,regiao,ano_populacao,populacao,ubs,hospitais,centros_cirurgicos,centros_obstetricos,ubs_por_10k,hospitais_por_100k,centros_cirurgicos_por_100k,centros_obstetricos_por_100k,indice_lacuna,prioridade_exploratoria
3112059,311205,Cantagalo,MG,Sudeste,2025,4029,3,0,0,0,7.45,0.0,0.0,0.0,39.93,Moderada
3111804,311180,Canápolis,MG,Sudeste,2025,10716,6,1,1,1,5.6,9.33,9.33,9.33,19.27,Baixa
3112109,311210,Caparaó,MG,Sudeste,2025,5138,1,0,0,0,1.95,0.0,0.0,0.0,91.24,Muito alta
3112208,311220,Capela Nova,MG,Sudeste,2025,4397,2,0,0,0,4.55,0.0,0.0,0.0,61.2,Alta
3112307,311230,Capelinha,MG,Sudeste,2025,41858,16,2,1,1,3.82,4.78,2.39,2.39,46.04,Moderada
3112406,311240,Capetinga,MG,Sudeste,2025,6627,3,1,0,0,4.53,15.09,0.0,0.0,28.56,Moderada
3112505,311250,Capim Branco,MG,Sudeste,2025,11210,4,0,0,0,3.57,0.0,0.0,0.0,73.49,Alta
3112604,311260,Capinópolis,MG,Sudeste,2025,14872,5,1,1,1,3.36,6.72,6.72,6.72,49.05,Moderada
3112653,311265,Capitão Andrade,MG,Sudeste,2025,4634,4,0,0,0,8.63,0.0,0.0,0.0,37.9,Moderada
3112703,311270,Capitão Enéas,MG,Sudeste,2025,14403,12,0,0,0,8.33,0.0,0.0,0.0,38.44,Moderada
3112802,311280,Capitólio,MG,Sudeste,2025,10991,5,1,1,1,4.55,9.1,9.1,9.1,31.24,Moderada
3112901,311290,Caputira,MG,Sudeste,2025,9128,7,0,0,0,7.67,0.0,0.0,0.0,39.4,Moderada
3113107,311310,Caranaíba,MG,Sudeste,2025,2942,2,0,0,0,6.8,0.0,0.0,0.0,41.91,Moderada
3113206,311320,Carandaí,MG,Sudeste,2025,24403,10,1,1,1,4.1,4.1,4.1,4.1,44.11,Moderada
3113305,311330,Carangola,MG,Sudeste,2025,32134,13,3,2,2,4.05,9.34,6.22,6.22,37.27,Moderada
3113404,311340,Caratinga,MG,Sudeste,2025,90890,31,3,3,2,3.41,3.3,3.3,2.2,54.61,Alta
3113008,311300,Caraí,MG,Sudeste,2025,19511,7,1,1,1,3.59,5.13,5.13,5.13,48.63,Moderada
3113503,311350,Carbonita,MG,Sudeste,2025,8603,3,1,1,1,3.49,11.62,11.62,11.62,43.15,Moderada
3113602,311360,Careaçu,MG,Sudeste,2025,7062,1,1,1,1,1.42,14.16,14.16,14.16,62.32,Alta
3113701,311370,Carlos Chagas,MG,Sudeste,2025,18783,7,1,1,1,3.73,5.32,5.32,5.32,46.41,Moderada
3113909,311390,Carmo da Cachoeira,MG,Sudeste,2025,11767,4,1,1,1,3.4,8.5,8.5,8.5,46.48,Moderada
3114006,311400,Carmo da Mata,MG,Sudeste,2025,11291,6,1,1,1,5.31,8.86,8.86,8.86,22.65,Baixa
3114105,311410,Carmo de Minas,MG,Sudeste,2025,14125,7,1,1,0,4.96,7.08,7.08,0.0,28.14,Moderada
3114204,311420,Carmo do Cajuru,MG,Sudeste,2025,24581,9,0,0,0,3.66,0.0,0.0,0.0,72.28,Alta
3114303,311430,Carmo do Paranaíba,MG,Sudeste,2025,29885,10,1,1,1,3.35,3.35,3.35,3.35,55.28,Alta
3114402,311440,Carmo do Rio Claro,MG,Sudeste,2025,21506,11,1,1,1,5.11,4.65,4.65,4.65,30.63,Moderada
3113800,311380,Carmésia,MG,Sudeste,2025,2693,2,0,0,0,7.43,0.0,0.0,0.0,40.0,Moderada
3114501,311450,Carmópolis de Minas,MG,Sudeste,2025,18561,7,1,1,1,3.77,5.39,5.39,5.39,45.59,Moderada
3114550,311455,Carneirinho,MG,Sudeste,2025,9633,4,0,0,0,4.15,0.0,0.0,0.0,66.31,Alta
3114600,311460,Carrancas,MG,Sudeste,2025,4161,2,1,1,1,4.81,24.03,24.03,24.03,23.46,Baixa
3114808,311480,Carvalhos,MG,Sudeste,2025,4503,2,0,0,0,4.44,0.0,0.0,0.0,62.45,Alta
3114709,311470,Carvalhópolis,MG,Sudeste,2025,3419,2,0,0,0,5.85,0.0,0.0,0.0,47.37,Moderada
3114907,311490,Casa Grande,MG,Sudeste,2025,2260,2,0,0,0,8.85,0.0,0.0,0.0,37.64,Moderada
3115003,311500,Cascalho Rico,MG,Sudeste,2025,2751,2,0,0,0,7.27,0.0,0.0,0.0,40.35,Moderada
3115300,311530,Cataguases,MG,Sudeste,2025,67732,25,2,1,1,3.69,2.95,1.48,1.48,51.56,Alta
3115359,311535,Catas Altas,MG,Sudeste,2025,5706,2,0,0,0,3.51,0.0,0.0,0.0,74.47,Alta
3115409,311540,Catas Altas da Noruega,MG,Sudeste,2025,3124,1,0,0,0,3.2,0.0,0.0,0.0,78.18,Muito alta
3115458,311545,Catuji,MG,Sudeste,2025,7248,3,0,0,0,4.14,0.0,0.0,0.0,66.51,Alta
3115474,311547,Catuti,MG,Sudeste,2025,4788,3,0,0,0,6.27,0.0,0.0,0.0,44.55,Moderada
3115508,311550,Caxambu,MG,Sudeste,2025,21412,10,1,1,1,4.67,4.67,4.67,4.67,35.87,Moderada
3115607,311560,Cedro do Abaeté,MG,Sudeste,2025,1084,2,0,0,0,18.45,0.0,0.0,0.0,35.03,Moderada
3115706,311570,Central de Minas,MG,Sudeste,2025,6213,4,1,1,1,6.44,16.1,16.1,16.1,10.43,Baixa
3115805,311580,Centralina,MG,Sudeste,2025,10447,5,1,1,1,4.79,9.57,9.57,9.57,27.48,Moderada
3116001,311600,Chalé,MG,Sudeste,2025,6289,2,0,0,0,3.18,0.0,0.0,0.0,78.46,Muito alta
3116159,311615,Chapada Gaúcha,MG,Sudeste,2025,12904,2,1,1,1,1.55,7.75,7.75,7.75,65.39,Alta
3116100,311610,Chapada do Norte,MG,Sudeste,2025,9763,8,0,0,0,8.19,0.0,0.0,0.0,38.69,Moderada
3116209,311620,Chiador,MG,Sudeste,2025,2868,3,0,0,0,10.46,0.0,0.0,0.0,36.29,Moderada
3115904,311590,Chácara,MG,Sudeste,2025,3194,2,0,0,0,6.26,0.0,0.0,0.0,44.56,Moderada
3116308,311630,Cipotânea,MG,Sudeste,2025,5549,1,1,0,0,1.8,18.02,0.0,0.0,58.67,Alta
3116407,311640,Claraval,MG,Sudeste,2025,4786,3,0,0,0,6.27,0.0,0.0,0.0,44.53,Moderada
3116506,311650,Claro dos Poções,MG,Sudeste,2025,7230,5,0,0,0,6.92,0.0,0.0,0.0,41.43,Moderada
3116605,311660,Cláudio,MG,Sudeste,2025,31936,11,1,1,1,3.44,3.13,3.13,3.13,54.6,Alta
3116704,311670,Coimbra,MG,Sudeste,2025,7293,4,0,0,0,5.48,0.0,0.0,0.0,50.64,Alta
3116803,311680,Coluna,MG,Sudeste,2025,8206,2,1,1,1,2.44,12.19,12.19,12.19,54.63,Alta
3116902,311690,Comendador Gomes,MG,Sudeste,2025,2804,1,0,0,0,3.57,0.0,0.0,0.0,73.53,Alta
3117009,311700,Comercinho,MG,Sudeste,2025,6540,5,0,0,0,7.65,0.0,0.0,0.0,39.47,Moderada
3117108,311710,Conceição da Aparecida,MG,Sudeste,2025,10705,4,1,1,1,3.74,9.34,9.34,9.34,41.0,Moderada
3115201,311520,Conceição da Barra de Minas,MG,Sudeste,2025,3576,1,0,0,0,2.8,0.0,0.0,0.0,82.69,Muito alta
3117306,311730,Conceição das Alagoas,MG,Sudeste,2025,30278,13,1,1,1,4.29,3.3,3.3,3.3,43.4,Moderada
3117207,311720,Conceição das Pedras,MG,Sudeste,2025,2840,2,0,0,0,7.04,0.0,0.0,0.0,41.0,Moderada
3117405,311740,Conceição de Ipanema,MG,Sudeste,2025,4503,2,0,0,0,4.44,0.0,0.0,0.0,62.45,Alta
3117504,311750,Conceição do Mato Dentro,MG,Sudeste,2025,24559,2,1,1,1,0.81,4.07,4.07,4.07,74.99,Alta
3117603,311760,Conceição do Pará,MG,Sudeste,2025,5584,6,0,0,0,10.74,0.0,0.0,0.0,36.07,Moderada
3117702,311770,Conceição do Rio Verde,MG,Sudeste,2025,12765,6,1,1,1,4.7,7.83,7.83,7.83,30.6,Moderada
3117801,311780,Conceição dos Ouros,MG,Sudeste,2025,11218,6,0,0,0,5.35,0.0,0.0,0.0,51.96,Alta
3117876,311787,Confins,MG,Sudeste,2025,7758,5,0,0,0,6.44,0.0,0.0,0.0,43.48,Moderada
3117900,311790,Congonhal,MG,Sudeste,2025,11444,6,0,0,0,5.24,0.0,0.0,0.0,52.96,Alta
3118007,311800,Congonhas,MG,Sudeste,2025,55272,21,1,1,1,3.8,1.81,1.81,1.81,52.09,Alta
3118106,311810,Congonhas do Norte,MG,Sudeste,2025,4924,3,0,0,0,6.09,0.0,0.0,0.0,45.68,Moderada
3118205,311820,Conquista,MG,Sudeste,2025,6878,5,1,1,1,7.27,14.54,14.54,14.54,7.69,Baixa
3118304,311830,Conselheiro Lafaiete,MG,Sudeste,2025,138946,34,7,5,2,2.45,5.04,3.6,1.44,62.0,Alta
3118403,311840,Conselheiro Pena,MG,Sudeste,2025,21052,7,1,1,1,3.33,4.75,4.75,4.75,52.74,Alta
3118502,311850,Consolação,MG,Sudeste,2025,1569,1,0,0,0,6.37,0.0,0.0,0.0,43.86,Moderada
3118601,311860,Contagem,MG,Sudeste,2025,651718,137,8,8,2,2.1,1.23,1.23,0.31,72.44,Alta
3118700,311870,Coqueiral,MG,Sudeste,2025,9188,4,0,0,0,4.35,0.0,0.0,0.0,63.6,Alta
3118809,311880,Coração de Jesus,MG,Sudeste,2025,26138,12,1,1,1,4.59,3.83,3.83,3.83,38.52,Moderada
3118908,311890,Cordisburgo,MG,Sudeste,2025,7535,5,0,0,0,6.64,0.0,0.0,0.0,42.72,Moderada
3119005,311900,Cordislândia,MG,Sudeste,2025,3236,4,0,0,0,12.36,0.0,0.0,0.0,35.44,Moderada
3119104,311910,Corinto,MG,Sudeste,2025,23988,10,0,0,0,4.17,0.0,0.0,0.0,66.09,Alta
3119203,311920,Coroaci,MG,Sudeste,2025,11240,6,0,0,0,5.34,0.0,0.0,0.0,52.06,Alta
3119302,311930,Coromandel,MG,Sudeste,2025,30114,15,1,1,1,4.98,3.32,3.32,3.32,34.67,Moderada
3119401,311940,Coronel Fabriciano,MG,Sudeste,2025,108708,19,4,3,1,1.75,3.68,2.76,0.92,70.97,Alta
3119500,311950,Coronel Murta,MG,Sudeste,2025,8237,3,0,0,0,3.64,0.0,0.0,0.0,72.59,Alta
3119609,311960,Coronel Pacheco,MG,Sudeste,2025,2789,1,0,0,0,3.59,0.0,0.0,0.0,73.27,Alta
3119708,311970,Coronel Xavier Chaves,MG,Sudeste,2025,3599,2,0,0,0,5.56,0.0,0.0,0.0,49.93,Moderada
3120102,312010,Couto de Magalhães de Minas,MG,Sudeste,2025,4351,3,0,0,0,6.89,0.0,0.0,0.0,41.52,Moderada
3120201,312020,Cristais,MG,Sudeste,2025,12634,6,1,1,1,4.75,7.92,7.92,7.92,29.89,Moderada
3120409,312040,Cristiano Otoni,MG,Sudeste,2025,4719,1,0,0,0,2.12,0.0,0.0,0.0,89.83,Muito alta
3120508,312050,Cristina,MG,Sudeste,2025,10643,4,1,1,1,3.76,9.4,9.4,9.4,40.59,Moderada
3120300,312030,Cristália,MG,Sudeste,2025,5133,2,0,0,0,3.9,0.0,0.0,0.0,69.21,Alta
3120151,312015,Crisólita,MG,Sudeste,2025,5256,4,0,0,0,7.61,0.0,0.0,0.0,39.57,Moderada
3120607,312060,Crucilândia,MG,Sudeste,2025,5674,2,0,0,0,3.52,0.0,0.0,0.0,74.23,Alta
3120706,312070,Cruzeiro da Fortaleza,MG,Sudeste,2025,3616,4,0,0,0,11.06,0.0,0.0,0.0,35.87,Moderada
3120805,312080,Cruzília,MG,Sudeste,2025,15831,7,1,1,1,4.42,6.32,6.32,6.32,36.0,Moderada
3120839,312083,Cuparaque,MG,Sudeste,2025,3958,3,0,0,0,7.58,0.0,0.0,0.0,39.64,Moderada
3120870,312087,Curral de Dentro,MG,Sudeste,2025,7662,6,0,0,0,7.83,0.0,0.0,0.0,39.17,Moderada
3120904,312090,Curvelo,MG,Sudeste,2025,84297,30,3,2,2,3.56,3.56,2.37,2.37,52.16,Alta
3115102,311510,Cássia,MG,Sudeste,2025,17491,8,1,1,1,4.57,5.72,5.72,5.72,34.92,Moderada
3119807,311980,Córrego Danta,MG,Sudeste,2025,2956,2,0,0,0,6.77,0.0,0.0,0.0,42.06,Moderada
3119955,311995,Córrego Fundo,MG,Sudeste,2025,6333,2,0,0,0,3.16,0.0,0.0,0.0,78.72,Muito alta
3120003,312000,Córrego Novo,MG,Sudeste,2025,2900,1,0,0,0,3.45,0.0,0.0,0.0,75.29,Muito alta
3119906,311990,Córrego do Bom Jesus,MG,Sudeste,2025,4462,1,0,0,0,2.24,0.0,0.0,0.0,88.7,Muito alta
3117836,311783,Cônego Marinho,MG,Sudeste,2025,7433,4,0,0,0,5.38,0.0,0.0,0.0,51.6,Alta
3121001,312100,Datas,MG,Sudeste,2025,5635,0,1,0,0,0.0,17.75,0.0,0.0,66.47,Alta
3121100,312110,Delfim Moreira,MG,Sudeste,2025,8133,7,0,0,0,8.61,0.0,0.0,0.0,37.93,Moderada
3121209,312120,Delfinópolis,MG,Sudeste,2025,8851,8,1,1,1,9.04,11.3,11.3,11.3,5.87,Baixa
3121258,312125,Delta,MG,Sudeste,2025,11143,3,0,0,0,2.69,0.0,0.0,0.0,83.95,Muito alta
3121308,312130,Descoberto,MG,Sudeste,2025,5070,2,0,0,0,3.94,0.0,0.0,0.0,68.67,Alta
3121407,312140,Desterro de Entre Rios,MG,Sudeste,2025,7941,4,0,0,0,5.04,0.0,0.0,0.0,55.06,Alta
3121506,312150,Desterro do Melo,MG,Sudeste,2025,3060,1,0,0,0,3.27,0.0,0.0,0.0,77.32,Muito alta
3121605,312160,Diamantina,MG,Sudeste,2025,49493,18,2,2,2,3.64,4.04,4.04,4.04,50.02,Alta
3121704,312170,Diogo de Vasconcelos,MG,Sudeste,2025,3581,2,0,0,0,5.59,0.0,0.0,0.0,49.68,Moderada
3121803,312180,Dionísio,MG,Sudeste,2025,6689,2,1,1,1,2.99,14.95,14.95,14.95,47.84,Moderada
3122009,312200,Divino,MG,Sudeste,2025,21428,8,1,1,1,3.73,4.67,4.67,4.67,47.54,Moderada
3122108,312210,Divino das Laranjeiras,MG,Sudeste,2025,4147,3,1,1,1,7.23,24.11,24.11,24.11,6.06,Baixa
3122207,312220,Divinolândia de Minas,MG,Sudeste,2025,6583,4,0,0,0,6.08,0.0,0.0,0.0,45.79,Moderada
3121902,312190,Divinésia,MG,Sudeste,2025,4481,3,0,0,0,6.69,0.0,0.0,0.0,42.39,Moderada
3122306,312230,Divinópolis,MG,Sudeste,2025,243583,58,10,10,2,2.38,4.11,4.11,0.82,64.51,Alta
3122355,312235,Divisa Alegre,MG,Sudeste,2025,6541,3,0,0,0,4.59,0.0,0.0,0.0,60.69,Alta
3122405,312240,Divisa Nova,MG,Sudeste,2025,6002,3,1,0,0,5.0,16.66,0.0,0.0,22.26,Baixa
3122454,312245,Divisópolis,MG,Sudeste,2025,10659,4,1,0,0,3.75,9.38,0.0,0.0,40.71,Moderada
3122470,312247,Dom Bosco,MG,Sudeste,2025,3763,2,0,0,0,5.31,0.0,0.0,0.0,52.33,Alta
3122504,312250,Dom Cavati,MG,Sudeste,2025,4967,2,0,0,0,4.03,0.0,0.0,0.0,67.77,Alta
3122603,312260,Dom Joaquim,MG,Sudeste,2025,5074,2,1,1,1,3.94,19.71,19.71,19.71,34.86,Moderada
3122702,312270,Dom Silvério,MG,Sudeste,2025,5355,4,1,1,0,7.47,18.67,18.67,0.0,6.15,Baixa
3122801,312280,Dom Viçoso,MG,Sudeste,2025,3184,2,0,0,0,6.28,0.0,0.0,0.0,44.46,Moderada
3122900,312290,Dona Euzébia,MG,Sudeste,2025,6250,4,0,0,0,6.4,0.0,0.0,0.0,43.71,Moderada
3123007,312300,Dores de Campos,MG,Sudeste,2025,10359,4,0,0,0,3.86,0.0,0.0,0.0,69.58,Alta
3123106,312310,Dores de Guanhães,MG,Sudeste,2025,5114,2,0,0,0,3.91,0.0,0.0,0.0,69.11,Alta
3123205,312320,Dores do Indaiá,MG,Sudeste,2025,12730,4,1,1,1,3.14,7.86,7.86,7.86,50.15,Alta
3123304,312330,Dores do Turvo,MG,Sudeste,2025,5192,3,0,0,0,5.78,0.0,0.0,0.0,47.87,Moderada
3123403,312340,Doresópolis,MG,Sudeste,2025,1498,2,0,0,0,13.35,0.0,0.0,0.0,35.3,Moderada
3123502,312350,Douradoquara,MG,Sudeste,2025,1869,1,0,0,0,5.35,0.0,0.0,0.0,51.91,Alta
3123528,312352,Durandé,MG,Sudeste,2025,8065,4,0,0,0,4.96,0.0,0.0,0.0,55.94,Alta
3123601,312360,Elói Mendes,MG,Sudeste,2025,27429,12,1,1,1,4.37,3.65,3.65,3.65,41.66,Moderada
3123700,312370,Engenheiro Caldas,MG,Sudeste,2025,14501,3,0,0,0,2.07,0.0,0.0,0.0,90.34,Muito alta
3123809,312380,Engenheiro Navarro,MG,Sudeste,2025,6373,3,1,0,0,4.71,15.69,0.0,0.0,26.23,Moderada
3123858,312385,Entre Folhas,MG,Sudeste,2025,5295,3,0,0,0,5.67,0.0,0.0,0.0,48.9,Moderada
3123908,312390,Entre Rios de Minas,MG,Sudeste,2025,15157,4,1,1,1,2.64,6.6,6.6,6.6,57.63,Alta
3124005,312400,Ervália,MG,Sudeste,2025,21091,10,1,1,1,4.74,4.74,4.74,4.74,34.88,Moderada
3124104,312410,Esmeraldas,MG,Sudeste,2025,93103,17,1,1,1,1.83,1.07,1.07,1.07,74.58,Alta
3124203,312420,Espera Feliz,MG,Sudeste,2025,24844,2,1,1,0,0.81,4.03,4.03,0.0,75.19,Muito alta
3124302,312430,Espinosa,MG,Sudeste,2025,31375,9,1,1,1,2.87,3.19,3.19,3.19,60.95,Alta
3124401,312440,Espírito Santo do Dourado,MG,Sudeste,2025,7132,2,0,0,0,2.8,0.0,0.0,0.0,82.61,Muito alta
3124500,312450,Estiva,MG,Sudeste,2025,11880,6,1,1,1,5.05,8.42,8.42,8.42,25.66,Moderada
3124609,312460,Estrela Dalva,MG,Sudeste,2025,2189,1,0,0,0,4.57,0.0,0.0,0.0,60.92,Alta
3124708,312470,Estrela do Indaiá,MG,Sudeste,2025,2711,3,1,1,1,11.07,36.89,36.89,36.89,1.0,Baixa
3124807,312480,Estrela do Sul,MG,Sudeste,2025,6897,3,0,0,0,4.35,0.0,0.0,0.0,63.65,Alta
3124906,312490,Eugenópolis,MG,Sudeste,2025,11096,8,1,1,1,7.21,9.01,9.01,9.01,10.69,Baixa
3125002,312500,Ewbank da Câmara,MG,Sudeste,2025,3986,2,0,0,0,5.02,0.0,0.0,0.0,55.33,Alta
3125101,312510,Extrema,MG,Sudeste,2025,59336,22,2,2,1,3.71,3.37,3.37,1.69,50.54,Alta
3125200,312520,Fama,MG,Sudeste,2025,2676,1,0,0,0,3.74,0.0,0.0,0.0,71.24,Alta
3125309,312530,Faria Lemos,MG,Sudeste,2025,3230,2,0,0,0,6.19,0.0,0.0,0.0,45.05,Moderada
3125606,312560,Felisburgo,MG,Sudeste,2025,6575,3,1,1,1,4.56,15.21,15.21,15.21,28.17,Moderada
3125705,312570,Felixlândia,MG,Sudeste,2025,14280,8,0,0,0,5.6,0.0,0.0,0.0,49.48,Moderada
3125408,312540,Felício dos Santos,MG,Sudeste,2025,5251,3,0,0,0,5.71,0.0,0.0,0.0,48.49,Moderada
3125804,312580,Fernandes Tourinho,MG,Sudeste,2025,2814,2,0,0,0,7.11,0.0,0.0,0.0,40.76,Moderada
3125903,312590,Ferros,MG,Sudeste,2025,9603,1,1,0,1,1.04,10.41,0.0,10.41,65.73,Alta
3125952,312595,Fervedouro,MG,Sudeste,2025,10705,4,1,1,1,3.74,9.34,9.34,9.34,41.0,Moderada
3126000,312600,Florestal,MG,Sudeste,2025,8469,2,0,0,0,2.36,0.0,0.0,0.0,87.53,Muito alta
3126109,312610,Formiga,MG,Sudeste,2025,70897,17,3,3,2,2.4,4.23,4.23,2.82,64.05,Alta
3126208,312620,Formoso,MG,Sudeste,2025,8095,2,1,1,1,2.47,12.35,12.35,12.35,54.24,Alta
3126307,312630,Fortaleza de Minas,MG,Sudeste,2025,3453,1,0,0,0,2.9,0.0,0.0,0.0,81.45,Muito alta
3126406,312640,Fortuna de Minas,MG,Sudeste,2025,3230,3,0,0,0,9.29,0.0,0.0,0.0,37.06,Moderada
3126505,312650,Francisco Badaró,MG,Sudeste,2025,7053,6,1,0,0,8.51,14.18,0.0,0.0,5.52,Baixa
3126604,312660,Francisco Dumont,MG,Sudeste,2025,4547,4,0,0,0,8.8,0.0,0.0,0.0,37.69,Moderada
3126703,312670,Francisco Sá,MG,Sudeste,2025,23753,11,1,1,1,4.63,4.21,4.21,4.21,37.02,Moderada
3126752,312675,Franciscópolis,MG,Sudeste,2025,5023,3,0,0,0,5.97,0.0,0.0,0.0,46.51,Moderada
3126802,312680,Frei Gaspar,MG,Sudeste,2025,5731,3,0,0,0,5.23,0.0,0.0,0.0,53.08,Alta
3126901,312690,Frei Inocêncio,MG,Sudeste,2025,8301,6,1,1,1,7.23,12.05,12.05,12.05,8.6,Baixa
3126950,312695,Frei Lagonegro,MG,Sudeste,2025,3481,1,0,0,0,2.87,0.0,0.0,0.0,81.7,Muito alta
3127008,312700,Fronteira,MG,Sudeste,2025,14946,7,0,0,0,4.68,0.0,0.0,0.0,59.52,Alta
3127057,312705,Fronteira dos Vales,MG,Sudeste,2025,4389,2,0,0,0,4.56,0.0,0.0,0.0,61.06,Alta
3127073,312707,Fruta de Leite,MG,Sudeste,2025,4538,4,0,0,0,8.81,0.0,0.0,0.0,37.67,Moderada
3127107,312710,Frutal,MG,Sudeste,2025,61275,13,2,2,2,2.12,3.26,3.26,3.26,68.87,Alta
3127206,312720,Funilândia,MG,Sudeste,2025,4934,3,0,0,0,6.08,0.0,0.0,0.0,45.75,Moderada
3127305,312730,Galiléia,MG,Sudeste,2025,6244,5,0,0,0,8.01,0.0,0.0,0.0,38.82,Moderada
3127339,312733,Gameleiras,MG,Sudeste,2025,4847,3,0,0,0,6.19,0.0,0.0,0.0,45.07,Moderada
3127354,312735,Glaucilândia,MG,Sudeste,2025,2991,2,0,0,0,6.69,0.0,0.0,0.0,42.43,Moderada
3127370,312737,Goiabeira,MG,Sudeste,2025,2859,3,0,0,0,10.49,0.0,0.0,0.0,36.27,Moderada
3127388,312738,Goianá,MG,Sudeste,2025,4214,4,0,0,0,9.49,0.0,0.0,0.0,36.9,Moderada
3127503,312750,Gonzaga,MG,Sudeste,2025,5235,2,0,0,0,3.82,0.0,0.0,0.0,70.11,Alta
3127404,312740,Gonçalves,MG,Sudeste,2025,4922,2,0,0,0,4.06,0.0,0.0,0.0,67.24,Alta
3127602,312760,Gouveia,MG,Sudeste,2025,11536,6,1,1,1,5.2,8.67,8.67,8.67,24.01,Baixa
3127701,312770,Governador Valadares,MG,Sudeste,2025,266561,68,10,9,4,2.55,3.75,3.38,1.5,63.57,Alta
3127909,312790,Grupiara,MG,Sudeste,2025,1428,1,0,0,0,7.0,0.0,0.0,0.0,41.19,Moderada
3127800,312780,Grão Mogol,MG,Sudeste,2025,14037,6,1,1,1,4.27,7.12,7.12,7.12,36.81,Moderada
3128006,312800,Guanhães,MG,Sudeste,2025,33517,15,2,1,1,4.48,5.97,2.98,2.98,35.74,Moderada
3128105,312810,Guapé,MG,Sudeste,2025,14076,7,1,1,1,4.97,7.1,7.1,7.1,27.91,Moderada
3128204,312820,Guaraciaba,MG,Sudeste,2025,9901,6,1,1,1,6.06,10.1,10.1,10.1,14.99,Baixa
3128253,312825,Guaraciama,MG,Sudeste,2025,5224,3,0,0,0,5.74,0.0,0.0,0.0,48.15,Moderada
3128402,312840,Guarani,MG,Sudeste,2025,7731,3,0,0,0,3.88,0.0,0.0,0.0,69.37,Alta
3128303,312830,Guaranésia,MG,Sudeste,2025,19646,10,1,1,1,5.09,5.09,5.09,5.09,30.02,Moderada
3128501,312850,Guarará,MG,Sudeste,2025,3091,1,0,0,0,3.24,0.0,0.0,0.0,77.73,Muito alta
3128600,312860,Guarda-Mor,MG,Sudeste,2025,6687,3,1,1,1,4.49,14.95,14.95,14.95,29.12,Moderada
3128709,312870,Guaxupé,MG,Sudeste,2025,52744,10,2,2,1,1.9,3.79,3.79,1.9,69.48,Alta
3128808,312880,Guidoval,MG,Sudeste,2025,7285,3,0,0,0,4.12,0.0,0.0,0.0,66.72,Alta
3128907,312890,Guimarânia,MG,Sudeste,2025,8880,5,0,0,0,5.63,0.0,0.0,0.0,49.16,Moderada
3129004,312900,Guiricema,MG,Sudeste,2025,7803,4,0,0,0,5.13,0.0,0.0,0.0,54.16,Alta
3129103,312910,Gurinhatã,MG,Sudeste,2025,5154,3,1,1,1,5.82,19.4,19.4,19.4,13.8,Baixa
3129202,312920,Heliodora,MG,Sudeste,2025,6278,3,0,0,0,4.78,0.0,0.0,0.0,58.25,Alta
3129301,312930,Iapu,MG,Sudeste,2025,12583,2,0,0,0,1.59,0.0,0.0,0.0,93.77,Muito alta
3129400,312940,Ibertioga,MG,Sudeste,2025,5346,1,1,0,0,1.87,18.71,0.0,0.0,57.94,Alta
3129608,312960,Ibiaí,MG,Sudeste,2025,6172,4,1,0,0,6.48,16.2,0.0,0.0,10.22,Baixa
3129657,312965,Ibiracatu,MG,Sudeste,2025,5113,4,0,0,0,7.82,0.0,0.0,0.0,39.21,Moderada
3129707,312970,Ibiraci,MG,Sudeste,2025,10996,6,1,1,1,5.46,9.09,9.09,9.09,21.08,Baixa
3129806,312980,Ibirité,MG,Sudeste,2025,179582,29,1,1,1,1.61,0.56,0.56,0.56,76.49,Muito alta
3129905,312990,Ibitiúra de Minas,MG,Sudeste,2025,3440,2,0,0,0,5.81,0.0,0.0,0.0,47.64,Moderada
3130002,313000,Ibituruna,MG,Sudeste,2025,2733,1,0,0,0,3.66,0.0,0.0,0.0,72.33,Alta
3129509,312950,Ibiá,MG,Sudeste,2025,22554,7,1,1,1,3.1,4.43,4.43,4.43,56.03,Alta
3130051,313005,Icaraí de Minas,MG,Sudeste,2025,10914,7,1,0,0,6.41,9.16,0.0,0.0,13.64,Baixa
3130101,313010,Igarapé,MG,Sudeste,2025,49120,14,1,1,0,2.85,2.04,2.04,0.0,63.29,Alta
3130200,313020,Igaratinga,MG,Sudeste,2025,11345,6,0,0,0,5.29,0.0,0.0,0.0,52.54,Alta
3130309,313030,Iguatama,MG,Sudeste,2025,6782,4,1,1,0,5.9,14.74,14.74,0.0,14.28,Baixa
3130408,313040,Ijaci,MG,Sudeste,2025,7358,5,0,0,0,6.8,0.0,0.0,0.0,41.94,Moderada
3130507,313050,Ilicínea,MG,Sudeste,2025,13248,6,1,1,1,4.53,7.55,7.55,7.55,32.88,Moderada
3130556,313055,Imbé de Minas,MG,Sudeste,2025,7244,4,0,0,0,5.52,0.0,0.0,0.0,50.31,Alta
3130606,313060,Inconfidentes,MG,Sudeste,2025,7537,2,0,0,0,2.65,0.0,0.0,0.0,84.41,Muito alta
3130655,313065,Indaiabira,MG,Sudeste,2025,6328,5,0,0,0,7.9,0.0,0.0,0.0,39.0,Moderada
3130705,313070,Indianópolis,MG,Sudeste,2025,6311,4,0,0,0,6.34,0.0,0.0,0.0,44.11,Moderada
3130804,313080,Ingaí,MG,Sudeste,2025,2632,3,0,0,0,11.4,0.0,0.0,0.0,35.72,Moderada
3130903,313090,Inhapim,MG,Sudeste,2025,22925,11,1,1,1,4.8,4.36,4.36,4.36,34.63,Moderada
